experimento,fitness
PSO V3-ELIT,153.0
PSO V3-ELIT,152.0
PSO V3-ELIT,153.0
PSO V3-ELIT,153.0
PSO V3-ELIT,157.0
PSO V3-ELIT,154.0
PSO V3-ELIT,152.0
PSO V3-ELIT,155.0
PSO V3-ELIT,150.0
PSO V3-ELIT,155.0
PSO V3-ELIT,150.0
PSO V3-ELIT,155.0
PSO V3-ELIT,152.0
PSO V3-ELIT,154.0
PSO V3-ELIT,157.0
PSO V3-ELIT,153.0
PSO V3-ELIT,150.0
PSO V3-ELIT,152.0
PSO V3-ELIT,154.0
PSO V3-ELIT,154.0
PSO V3-ELIT,154.0
PSO V3-ELIT,154.0
PSO V3-ELIT,152.0
PSO V3-ELIT,156.0
PSO V3-ELIT,152.0
PSO V3-ELIT_LOG,153.0
PSO V3-ELIT_LOG,153.0
PSO V3-ELIT_LOG,155.0
PSO V3-ELIT_LOG,150.0
PSO V3-ELIT_LOG,150.0
PSO V3-ELIT_LOG,153.0
PSO V3-ELIT_LOG,150.0
PSO V3-ELIT_LOG,151.0
PSO V3-ELIT_LOG,154.0
PSO V3-ELIT_LOG,153.0
PSO V3-ELIT_LOG,144.0
PSO V3-ELIT_LOG,155.0
PSO V3-ELIT_LOG,153.0
PSO V3-ELIT_LOG,150.0
PSO V3-ELIT_LOG,151.0
PSO V3-ELIT_LOG,151.0
PSO V3-ELIT_LOG,153.0
PSO V3-ELIT_LOG,150.0
PSO V3-ELIT_LOG,153.0
PSO V3-ELIT_LOG,151.0
PSO V3-ELIT_LOG,152.0
PSO V3-ELIT_LOG,153.0
PSO V3-ELIT_LOG,152.0
PSO V3-ELIT_LOG,152.0
PSO V3-ELIT_LOG,152.0
PSO V3-ELIT_LOG,151.0
PSO V3-ELIT_LOG,152.0
PSO V3-ELIT_LOG,151.0
PSO V3-ELIT_LOG,152.0
PSO V3-ELIT_LOG,151.0
PSO V3-ELIT_LOG,153.0
PSO V3-ELIT_PIECE,155.0
PSO V3-ELIT_PIECE,154.0
PSO V3-ELIT_PIECE,152.0
PSO V3-ELIT_PIECE,152.0
PSO V3-ELIT_PIECE,154.0
PSO V3-ELIT_PIECE,153.0
PSO V3-ELIT_PIECE,153.0
PSO V3-ELIT_PIECE,153.0
PSO V3-ELIT_PIECE,151.0
PSO V3-ELIT_PIECE,150.0
PSO V3-ELIT_PIECE,149.0
PSO V3-ELIT_PIECE,154.0
PSO V3-ELIT_PIECE,147.0
PSO V3-ELIT_PIECE,153.0
PSO V3-ELIT_PIECE,152.0
PSO V3-ELIT_PIECE,151.0
PSO V3-ELIT_PIECE,150.0
PSO V3-ELIT_PIECE,155.0
PSO V3-ELIT_PIECE,152.0
PSO V3-ELIT_PIECE,154.0
PSO V3-ELIT_PIECE,154.0
PSO V3-ELIT_PIECE,158.0
PSO V3-ELIT_PIECE,153.0
PSO V3-ELIT_PIECE,148.0
PSO V3-ELIT_PIECE,151.0
PSO V3-ELIT_PIECE,150.0
PSO V3-ELIT_PIECE,151.0
PSO V3-ELIT_PIECE,154.0
PSO V3-ELIT_PIECE,152.0
PSO V3-ELIT_PIECE,154.0
PSO V3-ELIT_PIECE,155.0
PSO V3-ELIT_SINE,153.0
PSO V3-ELIT_SINE,153.0
PSO V3-ELIT_SINE,153.0
PSO V3-ELIT_SINE,154.0
PSO V3-ELIT_SINE,151.0
PSO V3-ELIT_SINE,152.0
PSO V3-ELIT_SINE,155.0
PSO V3-ELIT_SINE,154.0
PSO V3-ELIT_SINE,151.0
PSO V3-ELIT_SINE,153.0
PSO V3-ELIT_SINE,149.0
PSO V3-ELIT_SINE,152.0
PSO V3-ELIT_SINE,155.0
PSO V3-ELIT_SINE,151.0
PSO V3-ELIT_SINE,152.0
PSO V3-ELIT_SINE,151.0
PSO V3-ELIT_SINE,154.0
PSO V3-ELIT_SINE,151.0
PSO V3-ELIT_SINE,153.0
PSO V3-ELIT_SINE,153.0
PSO V3-ELIT_SINE,156.0
PSO V3-ELIT_SINE,152.0
PSO V3-ELIT_SINE,154.0
PSO V3-ELIT_SINE,151.0
PSO V3-ELIT_SINE,152.0
PSO V3-ELIT_SINE,155.0
PSO V3-ELIT_SINE,152.0
PSO V3-ELIT_SINE,152.0
PSO V3-ELIT_SINE,152.0
PSO V3-ELIT_SINE,154.0
PSO V3-ELIT_SINE,152.0
PSO V3-ELIT_SINGER,145.0
PSO V3-ELIT_SINGER,150.0
PSO V3-ELIT_SINGER,150.0
PSO V3-ELIT_SINGER,153.0
PSO V3-ELIT_SINGER,151.0
PSO V3-ELIT_SINGER,152.0
PSO V3-ELIT_SINGER,152.0
PSO V3-ELIT_SINGER,151.0
PSO V3-ELIT_SINGER,155.0
PSO V3-ELIT_SINGER,152.0
PSO V3-ELIT_SINGER,152.0
PSO V3-ELIT_SINGER,150.0
PSO V3-ELIT_SINGER,154.0
PSO V3-ELIT_SINGER,152.0
PSO V3-ELIT_SINGER,147.0
PSO V3-ELIT_SINGER,152.0
PSO V3-ELIT_SINGER,151.0
PSO V3-ELIT_SINGER,144.0
PSO V3-ELIT_SINGER,151.0
PSO V3-ELIT_SINGER,153.0
PSO V3-ELIT_SINGER,153.0
PSO V3-ELIT_SINGER,152.0
PSO V3-ELIT_SINGER,149.0
PSO V3-ELIT_SINGER,144.0
PSO V3-ELIT_SINGER,151.0
PSO V3-ELIT_SINGER,152.0
PSO V3-ELIT_SINGER,153.0
PSO V3-ELIT_SINGER,150.0
PSO V3-ELIT_SINGER,150.0
PSO V3-ELIT_SINGER,150.0
PSO V3-ELIT_SINGER,149.0
PSO V3-ELIT_SINU,144.0
PSO V3-ELIT_SINU,153.0
PSO V3-ELIT_SINU,150.0
PSO V3-ELIT_SINU,150.0
PSO V3-ELIT_SINU,151.0
PSO V3-ELIT_SINU,151.0
PSO V3-ELIT_SINU,149.0
PSO V3-ELIT_SINU,151.0
PSO V3-ELIT_SINU,151.0
PSO V3-ELIT_SINU,148.0
PSO V3-ELIT_SINU,151.0
PSO V3-ELIT_SINU,152.0
PSO V3-ELIT_SINU,148.0
PSO V3-ELIT_SINU,151.0
PSO V3-ELIT_SINU,151.0
PSO V3-ELIT_SINU,150.0
PSO V3-ELIT_SINU,151.0
PSO V3-ELIT_SINU,150.0
PSO V3-ELIT_SINU,151.0
PSO V3-ELIT_SINU,150.0
PSO V3-ELIT_SINU,148.0
PSO V3-ELIT_SINU,152.0
PSO V3-ELIT_SINU,153.0
PSO V3-ELIT_SINU,153.0
PSO V3-ELIT_SINU,151.0
PSO V3-ELIT_SINU,151.0
PSO V3-ELIT_SINU,151.0
PSO V3-ELIT_SINU,154.0
PSO V3-ELIT_SINU,154.0
PSO V3-ELIT_SINU,150.0
PSO V3-ELIT_SINU,151.0
PSO V3-ELIT_TENT,152.0
PSO V3-ELIT_TENT,153.0
PSO V3-ELIT_TENT,154.0
PSO V3-ELIT_TENT,152.0
PSO V3-ELIT_TENT,155.0
PSO V3-ELIT_TENT,152.0
PSO V3-ELIT_TENT,152.0
PSO V3-ELIT_TENT,147.0
PSO V3-ELIT_TENT,152.0
PSO V3-ELIT_TENT,152.0
PSO V3-ELIT_TENT,150.0
PSO V3-ELIT_TENT,154.0
PSO V3-ELIT_TENT,155.0
PSO V3-ELIT_TENT,152.0
PSO V3-ELIT_TENT,154.0
PSO V3-ELIT_TENT,153.0
PSO V3-ELIT_TENT,148.0
PSO V3-ELIT_TENT,153.0
PSO V3-ELIT_TENT,153.0
PSO V3-ELIT_TENT,150.0
PSO V3-ELIT_TENT,152.0
PSO V3-ELIT_TENT,153.0
PSO V3-ELIT_TENT,156.0
PSO V3-ELIT_TENT,151.0
PSO V3-ELIT_TENT,150.0
PSO V3-ELIT_TENT,153.0
PSO V3-ELIT_TENT,152.0
PSO V3-ELIT_TENT,155.0
PSO V3-ELIT_TENT,153.0
PSO V3-ELIT_TENT,153.0
PSO V3-ELIT_TENT,153.0
PSO V3-ELIT_CIRCLE,157.0
PSO V3-ELIT_CIRCLE,160.0
PSO V3-ELIT_CIRCLE,159.0
PSO V3-ELIT_CIRCLE,158.0
PSO V3-ELIT_CIRCLE,161.0
PSO V3-ELIT_CIRCLE,161.0
PSO V3-ELIT_CIRCLE,157.0
PSO V3-ELIT_CIRCLE,157.0
PSO V3-ELIT_CIRCLE,165.0
PSO V3-ELIT_CIRCLE,160.0
PSO V3-ELIT_CIRCLE,156.0
PSO V3-ELIT_CIRCLE,157.0
PSO V3-ELIT_CIRCLE,158.0
PSO V3-ELIT_CIRCLE,161.0
PSO V3-ELIT_CIRCLE,158.0
PSO V3-ELIT_CIRCLE,158.0
PSO V3-ELIT_CIRCLE,162.0
PSO V3-ELIT_CIRCLE,156.0
PSO V3-ELIT_CIRCLE,156.0
PSO V3-ELIT_CIRCLE,159.0
PSO V3-ELIT_CIRCLE,158.0
PSO V3-ELIT_CIRCLE,158.0
PSO V3-ELIT_CIRCLE,160.0
PSO V3-ELIT_CIRCLE,155.0
PSO V3-ELIT_CIRCLE,159.0
PSO V3-ELIT_CIRCLE,156.0
PSO V3-ELIT_CIRCLE,163.0
PSO V3-ELIT_CIRCLE,160.0
PSO V3-ELIT_CIRCLE,156.0
PSO V3-ELIT_CIRCLE,159.0
PSO V3-ELIT_CIRCLE,160.0
GWO V3-STD,175.0
GWO V3-STD,158.0
GWO V3-STD,174.0
GWO V3-STD,170.0
GWO V3-STD,173.0
GWO V3-STD,177.0
GWO V3-STD,161.0
GWO V3-STD,176.0
GWO V3-STD,171.0
GWO V3-STD,175.0
GWO V3-STD,179.0
GWO V3-STD,171.0
GWO V3-STD,175.0
GWO V3-STD,177.0
GWO V3-STD,153.0
GWO V3-STD,174.0
GWO V3-STD,173.0
GWO V3-STD,177.0
GWO V3-STD,168.0
GWO V3-STD,173.0
GWO V3-STD,173.0
GWO V3-STD,173.0
GWO V3-STD,175.0
GWO V3-STD,174.0
GWO V3-STD,172.0
GWO V3-STD,174.0
GWO V3-STD,166.0
GWO V3-STD,169.0
GWO V3-STD,170.0
GWO V3-STD,178.0
GWO V3-STD,178.0
GWO V3-STD_LOG,191.0
GWO V3-STD_LOG,187.0
GWO V3-STD_LOG,189.0
GWO V3-STD_LOG,190.0
GWO V3-STD_LOG,189.0
GWO V3-STD_LOG,190.0
GWO V3-STD_LOG,184.0
GWO V3-STD_LOG,189.0
GWO V3-STD_LOG,189.0
GWO V3-STD_LOG,187.0
GWO V3-STD_LOG,190.0
GWO V3-STD_LOG,190.0
GWO V3-STD_LOG,192.0
GWO V3-STD_LOG,190.0
GWO V3-STD_LOG,190.0
GWO V3-STD_LOG,188.0
GWO V3-STD_LOG,190.0
GWO V3-STD_LOG,191.0
GWO V3-STD_LOG,192.0
GWO V3-STD_LOG,190.0
GWO V3-STD_LOG,186.0
GWO V3-STD_LOG,191.0
GWO V3-STD_LOG,188.0
GWO V3-STD_LOG,189.0
GWO V3-STD_LOG,188.0
GWO V3-STD_LOG,187.0
GWO V3-STD_LOG,188.0
GWO V3-STD_LOG,189.0
GWO V3-STD_LOG,190.0
GWO V3-STD_LOG,191.0
GWO V3-STD_LOG,189.0
GWO V3-STD_PIECE,176.0
GWO V3-STD_PIECE,175.0
GWO V3-STD_PIECE,168.0
GWO V3-STD_PIECE,170.0
GWO V3-STD_PIECE,175.0
GWO V3-STD_PIECE,171.0
GWO V3-STD_PIECE,173.0
GWO V3-STD_PIECE,171.0
GWO V3-STD_PIECE,178.0
GWO V3-STD_PIECE,173.0
GWO V3-STD_PIECE,173.0
GWO V3-STD_PIECE,176.0
GWO V3-STD_PIECE,174.0
GWO V3-STD_PIECE,174.0
GWO V3-STD_PIECE,171.0
GWO V3-STD_PIECE,175.0
GWO V3-STD_PIECE,180.0
GWO V3-STD_PIECE,159.0
GWO V3-STD_PIECE,168.0
GWO V3-STD_PIECE,154.0
GWO V3-STD_PIECE,156.0
GWO V3-STD_PIECE,169.0
GWO V3-STD_PIECE,172.0
GWO V3-STD_PIECE,169.0
GWO V3-STD_PIECE,171.0
GWO V3-STD_PIECE,174.0
GWO V3-STD_PIECE,172.0
GWO V3-STD_PIECE,175.0
GWO V3-STD_PIECE,177.0
GWO V3-STD_PIECE,176.0
GWO V3-STD_PIECE,172.0
GWO V3-STD_SINE,197.0
GWO V3-STD_SINE,195.0
GWO V3-STD_SINE,194.0
GWO V3-STD_SINE,196.0
GWO V3-STD_SINE,197.0
GWO V3-STD_SINE,197.0
GWO V3-STD_SINE,195.0
GWO V3-STD_SINE,198.0
GWO V3-STD_SINE,195.0
GWO V3-STD_SINE,197.0
GWO V3-STD_SINE,199.0
GWO V3-STD_SINE,199.0
GWO V3-STD_SINE,195.0
GWO V3-STD_SINE,199.0
GWO V3-STD_SINE,199.0
GWO V3-STD_SINE,197.0
GWO V3-STD_SINE,196.0
GWO V3-STD_SINE,196.0
GWO V3-STD_SINE,198.0
GWO V3-STD_SINE,198.0
GWO V3-STD_SINE,197.0
GWO V3-STD_SINE,198.0
GWO V3-STD_SINE,197.0
GWO V3-STD_SINE,198.0
GWO V3-STD_SINE,197.0
GWO V3-STD_SINE,198.0
GWO V3-STD_SINE,198.0
GWO V3-STD_SINE,196.0
GWO V3-STD_SINE,197.0
GWO V3-STD_SINE,194.0
GWO V3-STD_SINE,195.0
GWO V3-STD_SINGER,160.0
GWO V3-STD_SINGER,162.0
GWO V3-STD_SINGER,161.0
GWO V3-STD_SINGER,161.0
GWO V3-STD_SINGER,163.0
GWO V3-STD_SINGER,161.0
GWO V3-STD_SINGER,163.0
GWO V3-STD_SINGER,163.0
GWO V3-STD_SINGER,163.0
GWO V3-STD_SINGER,162.0
GWO V3-STD_SINGER,162.0
GWO V3-STD_SINGER,163.0
GWO V3-STD_SINGER,162.0
GWO V3-STD_SINGER,162.0
GWO V3-STD_SINGER,162.0
GWO V3-STD_SINGER,162.0
GWO V3-STD_SINGER,163.0
GWO V3-STD_SINGER,163.0
GWO V3-STD_SINGER,163.0
GWO V3-STD_SINGER,160.0
GWO V3-STD_SINGER,162.0
GWO V3-STD_SINGER,162.0
GWO V3-STD_SINGER,162.0
GWO V3-STD_SINGER,163.0
GWO V3-STD_SINGER,162.0
GWO V3-STD_SINGER,162.0
GWO V3-STD_SINGER,163.0
GWO V3-STD_SINGER,163.0
GWO V3-STD_SINGER,164.0
GWO V3-STD_SINGER,158.0
GWO V3-STD_SINGER,163.0
GWO V3-STD_SINU,144.0
GWO V3-STD_SINU,145.0
GWO V3-STD_SINU,151.0
GWO V3-STD_SINU,150.0
GWO V3-STD_SINU,151.0
GWO V3-STD_SINU,145.0
GWO V3-STD_SINU,150.0
GWO V3-STD_SINU,146.0
GWO V3-STD_SINU,146.0
GWO V3-STD_SINU,150.0
GWO V3-STD_SINU,151.0
GWO V3-STD_SINU,146.0
GWO V3-STD_SINU,145.0
GWO V3-STD_SINU,150.0
GWO V3-STD_SINU,145.0
GWO V3-STD_SINU,151.0
GWO V3-STD_SINU,150.0
GWO V3-STD_SINU,150.0
GWO V3-STD_SINU,146.0
GWO V3-STD_SINU,151.0
GWO V3-STD_SINU,144.0
GWO V3-STD_SINU,149.0
GWO V3-STD_SINU,147.0
GWO V3-STD_SINU,149.0
GWO V3-STD_SINU,150.0
GWO V3-STD_SINU,150.0
GWO V3-STD_SINU,144.0
GWO V3-STD_SINU,145.0
GWO V3-STD_SINU,146.0
GWO V3-STD_SINU,147.0
GWO V3-STD_SINU,144.0
GWO V3-STD_TENT,168.0
GWO V3-STD_TENT,173.0
GWO V3-STD_TENT,153.0
GWO V3-STD_TENT,171.0
GWO V3-STD_TENT,170.0
GWO V3-STD_TENT,168.0
GWO V3-STD_TENT,172.0
GWO V3-STD_TENT,172.0
GWO V3-STD_TENT,170.0
GWO V3-STD_TENT,169.0
GWO V3-STD_TENT,163.0
GWO V3-STD_TENT,164.0
GWO V3-STD_TENT,173.0
GWO V3-STD_TENT,167.0
GWO V3-STD_TENT,159.0
GWO V3-STD_TENT,172.0
GWO V3-STD_TENT,168.0
GWO V3-STD_TENT,168.0
GWO V3-STD_TENT,175.0
GWO V3-STD_TENT,154.0
GWO V3-STD_TENT,161.0
GWO V3-STD_TENT,166.0
GWO V3-STD_TENT,169.0
GWO V3-STD_TENT,160.0
GWO V3-STD_TENT,171.0
GWO V3-STD_TENT,173.0
GWO V3-STD_TENT,172.0
GWO V3-STD_TENT,161.0
GWO V3-STD_TENT,168.0
GWO V3-STD_TENT,170.0
GWO V3-STD_TENT,168.0
GWO V3-STD_CIRCLE,151.0
GWO V3-STD_CIRCLE,156.0
GWO V3-STD_CIRCLE,152.0
GWO V3-STD_CIRCLE,153.0
GWO V3-STD_CIRCLE,154.0
GWO V3-STD_CIRCLE,154.0
GWO V3-STD_CIRCLE,159.0
GWO V3-STD_CIRCLE,156.0
GWO V3-STD_CIRCLE,153.0
GWO V3-STD_CIRCLE,153.0
GWO V3-STD_CIRCLE,154.0
GWO V3-STD_CIRCLE,153.0
GWO V3-STD_CIRCLE,153.0
GWO V3-STD_CIRCLE,154.0
GWO V3-STD_CIRCLE,155.0
GWO V3-STD_CIRCLE,153.0
GWO V3-STD_CIRCLE,154.0
GWO V3-STD_CIRCLE,155.0
GWO V3-STD_CIRCLE,151.0
GWO V3-STD_CIRCLE,153.0
GWO V3-STD_CIRCLE,152.0
GWO V3-STD_CIRCLE,156.0
GWO V3-STD_CIRCLE,157.0
GWO V3-STD_CIRCLE,157.0
GWO V3-STD_CIRCLE,155.0
GWO V3-STD_CIRCLE,156.0
GWO V3-STD_CIRCLE,153.0
GWO V3-STD_CIRCLE,155.0
GWO V3-STD_CIRCLE,155.0
GWO V3-STD_CIRCLE,154.0
GWO V3-STD_CIRCLE,155.0
GWO V3-ELIT,153.0
GWO V3-ELIT,153.0
GWO V3-ELIT,153.0
GWO V3-ELIT,146.0
GWO V3-ELIT,149.0
GWO V3-ELIT,150.0
GWO V3-ELIT,152.0
GWO V3-ELIT,154.0
GWO V3-ELIT,152.0
GWO V3-ELIT,150.0
GWO V3-ELIT,152.0
GWO V3-ELIT,150.0
GWO V3-ELIT,151.0
GWO V3-ELIT,151.0
GWO V3-ELIT,152.0
GWO V3-ELIT,153.0
GWO V3-ELIT,151.0
GWO V3-ELIT,154.0
GWO V3-ELIT,152.0
GWO V3-ELIT,153.0
GWO V3-ELIT,151.0
GWO V3-ELIT,150.0
GWO V3-ELIT,152.0
GWO V3-ELIT,152.0
GWO V3-ELIT,152.0
GWO V3-ELIT,150.0
GWO V3-ELIT,149.0
GWO V3-ELIT,151.0
GWO V3-ELIT,152.0
GWO V3-ELIT,152.0
GWO V3-ELIT,153.0
GWO V3-ELIT_LOG,154.0
GWO V3-ELIT_LOG,152.0
GWO V3-ELIT_LOG,150.0
GWO V3-ELIT_LOG,150.0
GWO V3-ELIT_LOG,149.0
GWO V3-ELIT_LOG,151.0
GWO V3-ELIT_LOG,153.0
GWO V3-ELIT_LOG,153.0
GWO V3-ELIT_LOG,154.0
GWO V3-ELIT_LOG,152.0
GWO V3-ELIT_LOG,152.0
GWO V3-ELIT_LOG,153.0
GWO V3-ELIT_LOG,151.0
GWO V3-ELIT_LOG,152.0
