experimento,fitness
PSO V3-ELIT_TENT,18.0
PSO V3-ELIT_TENT,18.0
PSO V3-ELIT_TENT,18.0
PSO V3-ELIT_TENT,18.0
PSO V3-ELIT_TENT,18.0
PSO V3-ELIT_TENT,18.0
PSO V3-ELIT_TENT,18.0
PSO V3-ELIT_TENT,18.0
PSO V3-ELIT_TENT,18.0
PSO V3-ELIT_TENT,18.0
PSO V3-ELIT_TENT,18.0
PSO V3-ELIT_TENT,18.0
PSO V3-ELIT_TENT,18.0
PSO V3-ELIT_TENT,19.0
PSO V3-ELIT_TENT,18.0
PSO V3-ELIT_TENT,18.0
PSO V3-ELIT_TENT,17.0
PSO V3-ELIT_TENT,18.0
PSO V3-ELIT_TENT,18.0
PSO V3-ELIT_TENT,18.0
PSO V3-ELIT_TENT,18.0
PSO V3-ELIT_TENT,18.0
PSO V3-ELIT_TENT,18.0
PSO V3-ELIT_TENT,18.0
PSO V3-ELIT_TENT,18.0
PSO V3-ELIT_TENT,18.0
PSO V3-ELIT_CIRCLE,19.0
PSO V3-ELIT_CIRCLE,19.0
PSO V3-ELIT_CIRCLE,18.0
PSO V3-ELIT_CIRCLE,19.0
PSO V3-ELIT_CIRCLE,18.0
PSO V3-ELIT_CIRCLE,18.0
PSO V3-ELIT_CIRCLE,19.0
PSO V3-ELIT_CIRCLE,18.0
PSO V3-ELIT_CIRCLE,19.0
PSO V3-ELIT_CIRCLE,18.0
PSO V3-ELIT_CIRCLE,19.0
PSO V3-ELIT_CIRCLE,18.0
PSO V3-ELIT_CIRCLE,18.0
PSO V3-ELIT_CIRCLE,19.0
PSO V3-ELIT_CIRCLE,18.0
PSO V3-ELIT_CIRCLE,19.0
PSO V3-ELIT_CIRCLE,19.0
PSO V3-ELIT_CIRCLE,19.0
PSO V3-ELIT_CIRCLE,19.0
PSO V3-ELIT_CIRCLE,19.0
PSO V3-ELIT_CIRCLE,18.0
PSO V3-ELIT_CIRCLE,19.0
PSO V3-ELIT_CIRCLE,18.0
PSO V3-ELIT_CIRCLE,18.0
PSO V3-ELIT_CIRCLE,18.0
PSO V3-ELIT_CIRCLE,18.0
PSO V3-ELIT_CIRCLE,18.0
PSO V3-ELIT_CIRCLE,19.0
PSO V3-ELIT_CIRCLE,18.0
PSO V3-ELIT_CIRCLE,19.0
PSO V3-ELIT_CIRCLE,18.0
GWO V3-STD,20.0
GWO V3-STD,20.0
GWO V3-STD,20.0
GWO V3-STD,19.0
GWO V3-STD,20.0
GWO V3-STD,19.0
GWO V3-STD,20.0
GWO V3-STD,20.0
GWO V3-STD,20.0
GWO V3-STD,20.0
GWO V3-STD,19.0
GWO V3-STD,19.0
GWO V3-STD,20.0
GWO V3-STD,20.0
GWO V3-STD,21.0
GWO V3-STD,20.0
GWO V3-STD,21.0
GWO V3-STD,20.0
GWO V3-STD,20.0
GWO V3-STD,19.0
GWO V3-STD,19.0
GWO V3-STD,20.0
GWO V3-STD,19.0
GWO V3-STD,20.0
GWO V3-STD,19.0
GWO V3-STD,20.0
GWO V3-STD,20.0
GWO V3-STD,20.0
GWO V3-STD,20.0
GWO V3-STD,20.0
GWO V3-STD,20.0
GWO V3-STD_LOG,22.0
GWO V3-STD_LOG,22.0
GWO V3-STD_LOG,21.0
GWO V3-STD_LOG,23.0
GWO V3-STD_LOG,21.0
GWO V3-STD_LOG,21.0
GWO V3-STD_LOG,22.0
GWO V3-STD_LOG,21.0
GWO V3-STD_LOG,22.0
GWO V3-STD_LOG,21.0
GWO V3-STD_LOG,21.0
GWO V3-STD_LOG,21.0
GWO V3-STD_LOG,22.0
GWO V3-STD_LOG,22.0
GWO V3-STD_LOG,21.0
GWO V3-STD_LOG,22.0
GWO V3-STD_LOG,21.0
GWO V3-STD_LOG,22.0
GWO V3-STD_LOG,21.0
GWO V3-STD_LOG,21.0
GWO V3-STD_LOG,22.0
GWO V3-STD_LOG,22.0
GWO V3-STD_LOG,22.0
GWO V3-STD_LOG,21.0
GWO V3-STD_LOG,22.0
GWO V3-STD_LOG,22.0
GWO V3-STD_LOG,21.0
GWO V3-STD_LOG,21.0
GWO V3-STD_LOG,22.0
GWO V3-STD_LOG,22.0
GWO V3-STD_LOG,22.0
GWO V3-STD_PIECE,20.0
GWO V3-STD_PIECE,20.0
GWO V3-STD_PIECE,20.0
GWO V3-STD_PIECE,21.0
GWO V3-STD_PIECE,20.0
GWO V3-STD_PIECE,20.0
GWO V3-STD_PIECE,20.0
GWO V3-STD_PIECE,20.0
GWO V3-STD_PIECE,20.0
GWO V3-STD_PIECE,20.0
GWO V3-STD_PIECE,20.0
GWO V3-STD_PIECE,20.0
GWO V3-STD_PIECE,20.0
GWO V3-STD_PIECE,19.0
GWO V3-STD_PIECE,19.0
GWO V3-STD_PIECE,20.0
GWO V3-STD_PIECE,19.0
GWO V3-STD_PIECE,20.0
GWO V3-STD_PIECE,20.0
GWO V3-STD_PIECE,20.0
GWO V3-STD_PIECE,20.0
GWO V3-STD_PIECE,20.0
GWO V3-STD_PIECE,20.0
GWO V3-STD_PIECE,19.0
GWO V3-STD_PIECE,20.0
GWO V3-STD_PIECE,20.0
GWO V3-STD_PIECE,20.0
GWO V3-STD_PIECE,20.0
GWO V3-STD_PIECE,19.0
GWO V3-STD_PIECE,19.0
GWO V3-STD_PIECE,20.0
GWO V3-STD_SINE,22.0
GWO V3-STD_SINE,22.0
GWO V3-STD_SINE,23.0
GWO V3-STD_SINE,23.0
GWO V3-STD_SINE,23.0
GWO V3-STD_SINE,22.0
GWO V3-STD_SINE,23.0
GWO V3-STD_SINE,23.0
GWO V3-STD_SINE,22.0
GWO V3-STD_SINE,22.0
GWO V3-STD_SINE,21.0
GWO V3-STD_SINE,22.0
GWO V3-STD_SINE,24.0
GWO V3-STD_SINE,22.0
GWO V3-STD_SINE,22.0
GWO V3-STD_SINE,23.0
GWO V3-STD_SINE,23.0
GWO V3-STD_SINE,23.0
GWO V3-STD_SINE,23.0
GWO V3-STD_SINE,23.0
GWO V3-STD_SINE,23.0
GWO V3-STD_SINE,24.0
GWO V3-STD_SINE,24.0
GWO V3-STD_SINE,24.0
GWO V3-STD_SINE,22.0
GWO V3-STD_SINE,23.0
GWO V3-STD_SINE,23.0
GWO V3-STD_SINE,23.0
GWO V3-STD_SINE,23.0
GWO V3-STD_SINE,23.0
GWO V3-STD_SINE,22.0
GWO V3-STD_SINGER,17.0
GWO V3-STD_SINGER,18.0
GWO V3-STD_SINGER,18.0
GWO V3-STD_SINGER,18.0
GWO V3-STD_SINGER,18.0
GWO V3-STD_SINGER,18.0
GWO V3-STD_SINGER,18.0
GWO V3-STD_SINGER,18.0
GWO V3-STD_SINGER,18.0
GWO V3-STD_SINGER,18.0
GWO V3-STD_SINGER,18.0
GWO V3-STD_SINGER,18.0
GWO V3-STD_SINGER,18.0
GWO V3-STD_SINGER,18.0
GWO V3-STD_SINGER,18.0
GWO V3-STD_SINGER,18.0
GWO V3-STD_SINGER,17.0
GWO V3-STD_SINGER,18.0
GWO V3-STD_SINGER,18.0
GWO V3-STD_SINGER,18.0
GWO V3-STD_SINGER,17.0
GWO V3-STD_SINGER,17.0
GWO V3-STD_SINGER,18.0
GWO V3-STD_SINGER,18.0
GWO V3-STD_SINGER,17.0
GWO V3-STD_SINGER,18.0
GWO V3-STD_SINGER,18.0
GWO V3-STD_SINGER,18.0
GWO V3-STD_SINGER,18.0
GWO V3-STD_SINGER,17.0
GWO V3-STD_SINGER,18.0
GWO V3-STD_SINU,17.0
GWO V3-STD_SINU,17.0
GWO V3-STD_SINU,17.0
GWO V3-STD_SINU,17.0
GWO V3-STD_SINU,17.0
GWO V3-STD_SINU,17.0
GWO V3-STD_SINU,17.0
GWO V3-STD_SINU,17.0
GWO V3-STD_SINU,17.0
GWO V3-STD_SINU,17.0
GWO V3-STD_SINU,17.0
GWO V3-STD_SINU,17.0
GWO V3-STD_SINU,17.0
GWO V3-STD_SINU,17.0
GWO V3-STD_SINU,17.0
GWO V3-STD_SINU,17.0
GWO V3-STD_SINU,17.0
GWO V3-STD_SINU,17.0
GWO V3-STD_SINU,17.0
GWO V3-STD_SINU,17.0
GWO V3-STD_SINU,17.0
GWO V3-STD_SINU,17.0
GWO V3-STD_SINU,17.0
GWO V3-STD_SINU,17.0
GWO V3-STD_SINU,17.0
GWO V3-STD_SINU,17.0
GWO V3-STD_SINU,17.0
GWO V3-STD_SINU,17.0
GWO V3-STD_SINU,17.0
GWO V3-STD_SINU,17.0
GWO V3-STD_SINU,17.0
GWO V3-STD_TENT,20.0
GWO V3-STD_TENT,20.0
GWO V3-STD_TENT,20.0
GWO V3-STD_TENT,20.0
GWO V3-STD_TENT,19.0
GWO V3-STD_TENT,20.0
GWO V3-STD_TENT,20.0
GWO V3-STD_TENT,19.0
GWO V3-STD_TENT,20.0
GWO V3-STD_TENT,20.0
GWO V3-STD_TENT,20.0
GWO V3-STD_TENT,20.0
GWO V3-STD_TENT,20.0
GWO V3-STD_TENT,19.0
GWO V3-STD_TENT,20.0
GWO V3-STD_TENT,20.0
GWO V3-STD_TENT,20.0
GWO V3-STD_TENT,19.0
GWO V3-STD_TENT,20.0
GWO V3-STD_TENT,20.0
GWO V3-STD_TENT,19.0
GWO V3-STD_TENT,19.0
GWO V3-STD_TENT,20.0
GWO V3-STD_TENT,20.0
GWO V3-STD_TENT,20.0
GWO V3-STD_TENT,20.0
GWO V3-STD_TENT,20.0
GWO V3-STD_TENT,19.0
GWO V3-STD_TENT,20.0
GWO V3-STD_TENT,20.0
GWO V3-STD_TENT,20.0
GWO V3-STD_CIRCLE,19.0
GWO V3-STD_CIRCLE,19.0
GWO V3-STD_CIRCLE,19.0
GWO V3-STD_CIRCLE,19.0
GWO V3-STD_CIRCLE,20.0
GWO V3-STD_CIRCLE,19.0
GWO V3-STD_CIRCLE,19.0
GWO V3-STD_CIRCLE,19.0
GWO V3-STD_CIRCLE,19.0
GWO V3-STD_CIRCLE,19.0
GWO V3-STD_CIRCLE,19.0
GWO V3-STD_CIRCLE,19.0
GWO V3-STD_CIRCLE,19.0
GWO V3-STD_CIRCLE,20.0
GWO V3-STD_CIRCLE,19.0
GWO V3-STD_CIRCLE,19.0
GWO V3-STD_CIRCLE,20.0
GWO V3-STD_CIRCLE,19.0
GWO V3-STD_CIRCLE,19.0
GWO V3-STD_CIRCLE,19.0
GWO V3-STD_CIRCLE,19.0
GWO V3-STD_CIRCLE,19.0
GWO V3-STD_CIRCLE,20.0
GWO V3-STD_CIRCLE,18.0
GWO V3-STD_CIRCLE,19.0
GWO V3-STD_CIRCLE,20.0
GWO V3-STD_CIRCLE,19.0
GWO V3-STD_CIRCLE,19.0
GWO V3-STD_CIRCLE,19.0
GWO V3-STD_CIRCLE,19.0
GWO V3-STD_CIRCLE,19.0
GWO V3-ELIT,17.0
GWO V3-ELIT,17.0
GWO V3-ELIT,18.0
GWO V3-ELIT,18.0
GWO V3-ELIT,17.0
GWO V3-ELIT,18.0
GWO V3-ELIT,18.0
GWO V3-ELIT,17.0
GWO V3-ELIT,17.0
GWO V3-ELIT,17.0
GWO V3-ELIT,17.0
GWO V3-ELIT,18.0
GWO V3-ELIT,18.0
GWO V3-ELIT,18.0
GWO V3-ELIT,17.0
GWO V3-ELIT,18.0
GWO V3-ELIT,17.0
GWO V3-ELIT,17.0
GWO V3-ELIT,18.0
GWO V3-ELIT,17.0
GWO V3-ELIT,18.0
GWO V3-ELIT,17.0
GWO V3-ELIT,17.0
GWO V3-ELIT,18.0
GWO V3-ELIT,18.0
GWO V3-ELIT,17.0
GWO V3-ELIT,17.0
GWO V3-ELIT,18.0
GWO V3-ELIT,17.0
GWO V3-ELIT,17.0
GWO V3-ELIT,18.0
GWO V3-ELIT_LOG,17.0
GWO V3-ELIT_LOG,17.0
GWO V3-ELIT_LOG,17.0
GWO V3-ELIT_LOG,17.0
GWO V3-ELIT_LOG,18.0
GWO V3-ELIT_LOG,17.0
GWO V3-ELIT_LOG,17.0
GWO V3-ELIT_LOG,17.0
GWO V3-ELIT_LOG,18.0
GWO V3-ELIT_LOG,17.0
GWO V3-ELIT_LOG,18.0
GWO V3-ELIT_LOG,18.0
GWO V3-ELIT_LOG,17.0
