experimento,fitness
GWO V3-STD_LOG,33.0
GWO V3-STD_LOG,31.0
GWO V3-STD_LOG,31.0
GWO V3-STD_LOG,31.0
GWO V3-STD_LOG,32.0
GWO V3-STD_LOG,29.0
GWO V3-STD_LOG,31.0
GWO V3-STD_LOG,31.0
GWO V3-STD_LOG,32.0
GWO V3-STD_LOG,31.0
GWO V3-STD_LOG,30.0
GWO V3-STD_LOG,31.0
GWO V3-STD_LOG,32.0
GWO V3-STD_LOG,32.0
GWO V3-STD_LOG,31.0
GWO V3-STD_LOG,31.0
GWO V3-STD_LOG,31.0
GWO V3-STD_LOG,30.0
GWO V3-STD_LOG,31.0
GWO V3-STD_LOG,30.0
GWO V3-STD_LOG,32.0
GWO V3-STD_LOG,31.0
GWO V3-STD_LOG,31.0
GWO V3-STD_LOG,31.0
GWO V3-STD_LOG,32.0
GWO V3-STD_LOG,31.0
GWO V3-STD_LOG,32.0
GWO V3-STD_PIECE,28.0
GWO V3-STD_PIECE,28.0
GWO V3-STD_PIECE,28.0
GWO V3-STD_PIECE,28.0
GWO V3-STD_PIECE,27.0
GWO V3-STD_PIECE,28.0
GWO V3-STD_PIECE,28.0
GWO V3-STD_PIECE,28.0
GWO V3-STD_PIECE,28.0
GWO V3-STD_PIECE,28.0
GWO V3-STD_PIECE,27.0
GWO V3-STD_PIECE,27.0
GWO V3-STD_PIECE,27.0
GWO V3-STD_PIECE,27.0
GWO V3-STD_PIECE,28.0
GWO V3-STD_PIECE,27.0
GWO V3-STD_PIECE,28.0
GWO V3-STD_PIECE,27.0
GWO V3-STD_PIECE,28.0
GWO V3-STD_PIECE,28.0
GWO V3-STD_PIECE,27.0
GWO V3-STD_PIECE,28.0
GWO V3-STD_PIECE,27.0
GWO V3-STD_PIECE,27.0
GWO V3-STD_PIECE,28.0
GWO V3-STD_PIECE,27.0
GWO V3-STD_PIECE,28.0
GWO V3-STD_PIECE,28.0
GWO V3-STD_PIECE,28.0
GWO V3-STD_PIECE,27.0
GWO V3-STD_PIECE,28.0
GWO V3-STD_SINE,35.0
GWO V3-STD_SINE,33.0
GWO V3-STD_SINE,34.0
GWO V3-STD_SINE,34.0
GWO V3-STD_SINE,34.0
GWO V3-STD_SINE,33.0
GWO V3-STD_SINE,32.0
GWO V3-STD_SINE,34.0
GWO V3-STD_SINE,33.0
GWO V3-STD_SINE,35.0
GWO V3-STD_SINE,34.0
GWO V3-STD_SINE,33.0
GWO V3-STD_SINE,32.0
GWO V3-STD_SINE,34.0
GWO V3-STD_SINE,34.0
GWO V3-STD_SINE,34.0
GWO V3-STD_SINE,33.0
GWO V3-STD_SINE,34.0
GWO V3-STD_SINE,33.0
GWO V3-STD_SINE,31.0
GWO V3-STD_SINE,33.0
GWO V3-STD_SINE,34.0
GWO V3-STD_SINE,34.0
GWO V3-STD_SINE,33.0
GWO V3-STD_SINE,33.0
GWO V3-STD_SINE,34.0
GWO V3-STD_SINE,33.0
GWO V3-STD_SINE,35.0
GWO V3-STD_SINE,34.0
GWO V3-STD_SINE,34.0
GWO V3-STD_SINE,35.0
GWO V3-STD_SINGER,22.0
GWO V3-STD_SINGER,23.0
GWO V3-STD_SINGER,22.0
GWO V3-STD_SINGER,23.0
GWO V3-STD_SINGER,23.0
GWO V3-STD_SINGER,23.0
GWO V3-STD_SINGER,23.0
GWO V3-STD_SINGER,22.0
GWO V3-STD_SINGER,23.0
GWO V3-STD_SINGER,22.0
GWO V3-STD_SINGER,23.0
GWO V3-STD_SINGER,23.0
GWO V3-STD_SINGER,22.0
GWO V3-STD_SINGER,23.0
GWO V3-STD_SINGER,22.0
GWO V3-STD_SINGER,22.0
GWO V3-STD_SINGER,22.0
GWO V3-STD_SINGER,22.0
GWO V3-STD_SINGER,23.0
GWO V3-STD_SINGER,23.0
GWO V3-STD_SINGER,23.0
GWO V3-STD_SINGER,23.0
GWO V3-STD_SINGER,23.0
GWO V3-STD_SINGER,23.0
GWO V3-STD_SINGER,23.0
GWO V3-STD_SINGER,22.0
GWO V3-STD_SINGER,22.0
GWO V3-STD_SINGER,23.0
GWO V3-STD_SINGER,23.0
GWO V3-STD_SINGER,22.0
GWO V3-STD_SINGER,23.0
GWO V3-STD_SINU,22.0
GWO V3-STD_SINU,22.0
GWO V3-STD_SINU,22.0
GWO V3-STD_SINU,22.0
GWO V3-STD_SINU,22.0
GWO V3-STD_SINU,22.0
GWO V3-STD_SINU,22.0
GWO V3-STD_SINU,22.0
GWO V3-STD_SINU,22.0
GWO V3-STD_SINU,22.0
GWO V3-STD_SINU,22.0
GWO V3-STD_SINU,22.0
GWO V3-STD_SINU,22.0
GWO V3-STD_SINU,22.0
GWO V3-STD_SINU,22.0
GWO V3-STD_SINU,22.0
GWO V3-STD_SINU,22.0
GWO V3-STD_SINU,22.0
GWO V3-STD_SINU,22.0
GWO V3-STD_SINU,22.0
GWO V3-STD_SINU,22.0
GWO V3-STD_SINU,22.0
GWO V3-STD_SINU,22.0
GWO V3-STD_SINU,22.0
GWO V3-STD_SINU,22.0
GWO V3-STD_SINU,22.0
GWO V3-STD_SINU,22.0
GWO V3-STD_SINU,22.0
GWO V3-STD_SINU,22.0
GWO V3-STD_SINU,22.0
GWO V3-STD_SINU,22.0
GWO V3-STD_TENT,27.0
GWO V3-STD_TENT,28.0
GWO V3-STD_TENT,27.0
GWO V3-STD_TENT,28.0
GWO V3-STD_TENT,27.0
GWO V3-STD_TENT,28.0
GWO V3-STD_TENT,28.0
GWO V3-STD_TENT,28.0
GWO V3-STD_TENT,27.0
GWO V3-STD_TENT,27.0
GWO V3-STD_TENT,28.0
GWO V3-STD_TENT,27.0
GWO V3-STD_TENT,27.0
GWO V3-STD_TENT,28.0
GWO V3-STD_TENT,28.0
GWO V3-STD_TENT,26.0
GWO V3-STD_TENT,27.0
GWO V3-STD_TENT,28.0
GWO V3-STD_TENT,28.0
GWO V3-STD_TENT,27.0
GWO V3-STD_TENT,28.0
GWO V3-STD_TENT,29.0
GWO V3-STD_TENT,28.0
GWO V3-STD_TENT,26.0
GWO V3-STD_TENT,27.0
GWO V3-STD_TENT,28.0
GWO V3-STD_TENT,28.0
GWO V3-STD_TENT,26.0
GWO V3-STD_TENT,28.0
GWO V3-STD_TENT,25.0
GWO V3-STD_TENT,26.0
GWO V3-STD_CIRCLE,25.0
GWO V3-STD_CIRCLE,27.0
GWO V3-STD_CIRCLE,25.0
GWO V3-STD_CIRCLE,26.0
GWO V3-STD_CIRCLE,25.0
