experimento,fitness
PSO V3-ELIT_CIRCLE,28.0
PSO V3-ELIT_CIRCLE,29.0
PSO V3-ELIT_CIRCLE,29.0
PSO V3-ELIT_CIRCLE,30.0
PSO V3-ELIT_CIRCLE,28.0
PSO V3-ELIT_CIRCLE,28.0
GWO V3-STD,33.0
GWO V3-STD,32.0
GWO V3-STD,32.0
GWO V3-STD,33.0
GWO V3-STD,33.0
GWO V3-STD,33.0
GWO V3-STD,33.0
GWO V3-STD,32.0
GWO V3-STD,33.0
GWO V3-STD,33.0
GWO V3-STD,32.0
GWO V3-STD,32.0
GWO V3-STD,33.0
GWO V3-STD,32.0
GWO V3-STD,33.0
GWO V3-STD,32.0
GWO V3-STD,32.0
GWO V3-STD,32.0
GWO V3-STD,33.0
GWO V3-STD,32.0
GWO V3-STD,33.0
GWO V3-STD,32.0
GWO V3-STD,33.0
GWO V3-STD,32.0
GWO V3-STD,33.0
GWO V3-STD,33.0
GWO V3-STD,32.0
GWO V3-STD,33.0
GWO V3-STD,33.0
GWO V3-STD,33.0
GWO V3-STD,33.0
GWO V3-STD_LOG,35.0
GWO V3-STD_LOG,34.0
GWO V3-STD_LOG,35.0
GWO V3-STD_LOG,35.0
GWO V3-STD_LOG,34.0
GWO V3-STD_LOG,35.0
GWO V3-STD_LOG,34.0
GWO V3-STD_LOG,34.0
GWO V3-STD_LOG,35.0
GWO V3-STD_LOG,35.0
GWO V3-STD_LOG,35.0
GWO V3-STD_LOG,35.0
GWO V3-STD_LOG,35.0
GWO V3-STD_LOG,36.0
GWO V3-STD_LOG,35.0
GWO V3-STD_LOG,35.0
GWO V3-STD_LOG,34.0
GWO V3-STD_LOG,35.0
GWO V3-STD_LOG,35.0
GWO V3-STD_LOG,33.0
GWO V3-STD_LOG,36.0
GWO V3-STD_LOG,35.0
GWO V3-STD_LOG,34.0
GWO V3-STD_LOG,35.0
GWO V3-STD_LOG,36.0
GWO V3-STD_LOG,35.0
GWO V3-STD_LOG,34.0
GWO V3-STD_LOG,34.0
GWO V3-STD_LOG,35.0
GWO V3-STD_LOG,35.0
GWO V3-STD_LOG,35.0
GWO V3-STD_PIECE,33.0
GWO V3-STD_PIECE,33.0
GWO V3-STD_PIECE,32.0
GWO V3-STD_PIECE,32.0
GWO V3-STD_PIECE,31.0
GWO V3-STD_PIECE,32.0
GWO V3-STD_PIECE,33.0
GWO V3-STD_PIECE,34.0
GWO V3-STD_PIECE,32.0
GWO V3-STD_PIECE,33.0
GWO V3-STD_PIECE,33.0
GWO V3-STD_PIECE,33.0
GWO V3-STD_PIECE,33.0
